"Name","Total","Provisioned","InUse","Datacenter"
"p1c1_datastore_AmicusOnly02","25.999755859375","24.0010547535494","3.08550834655762","HOU1"
"p1c1_datastore_AmicusOnly03","21.999755859375","20.0010347273201","0.00221443176269531","HOU1"
"p1c1_datastore_AmicusOnly04","14.999755859375","12.00100039877","0.0295724868774414","HOU1"
"p1c2_datastore47","2.400146484375","1.67007350921631","0.446142196655273","HOU1"
"p1c2_datastore48","2.400146484375","1.88968563079834","1.37949466705322","HOU1"
"p1c2_datastore49","2.400146484375","1.24281883239746","0.734804153442383","HOU1"
"p1c2_datastore50","2.400146484375","2.48867686465383","1.7743673324585","HOU1"
"p1c1_datastore83","2.400146484375","1.48393630981445","1.35724925994873","HOU1"
"p1c1_datastore84","2.400146484375","1.79785887897015","1.55787658691406","HOU1"
"p1c2_datastore51","2.400146484375","1.88160610198975","0.622892379760742","HOU1"
"p1c2_datastore53","2.400146484375","1.73700904846191","0.825112342834473","HOU1"
"p1c2_datastore52","2.400146484375","1.12633991241455","0.487175941467285","HOU1"
"p3c1_datastore00","2.400146484375","2.37338260561228","1.50317859649658","HOU1"
"p3c2_datastore00","2.400146484375","1.94253253936768","0.770504951477051","HOU1"
"p3c1_datastore01","2.400146484375","3.04829597473145","1.06276416778564","HOU1"
"p3c1_datastore02","2.400146484375","1.4653832167387","0.838577270507813","HOU1"
"p3c2_datastore01","2.400146484375","2.27192974090576","1.10608959197998","HOU1"
"p3c2_datastore02","2.400146484375","2.09078884031624","0.784968376159668","HOU1"
"p3c2_datastore03","2.400146484375","2.01656913664192","0.387989044189453","HOU1"
"p3c2_datastore04","2.400146484375","2.10791015625","1.31568050384521","HOU1"
"p3c2_datastore05","2.400146484375","2.18560314178467","0.260579109191895","HOU1"
"p3c2_datastore06","2.400146484375","2.28229045774788","0.0796518325805664","HOU1"
"p3c2_datastore07","2.400146484375","1.84944663196802","0.703596115112305","HOU1"
"p1c2_datastore54","2.400146484375","1.83894634246826","1.59892463684082","HOU1"
"p1c2_datastore56","2.400146484375","2.00778198242188","1.04050064086914","HOU1"
"p1c2_datastore07","2.400146484375","0.847564697265625","0.330593109130859","HOU1"
"p1c2_datastore08","2.400146484375","1.52941703796387","0.249898910522461","HOU1"
"p1c2_datastore09","2.400146484375","1.20346069335938","0.433183670043945","HOU1"
"p3c1_Snapshot_Use_Only","4.800537109375","0.167808379977942","0.0641469955444336","HOU1"
"p3c2_Snapshot_Use_Only","4.800537109375","1.25437024235725","0.142605781555176","HOU1"
"p3c2_datastore08","2.400146484375","2.15792655944824","1.05015754699707","HOU1"
"p3c2_datastore09","2.400146484375","1.53733444213867","0.877961158752441","HOU1"
"p3c2_datastore10","2.400146484375","1.88504123687744","0.778807640075684","HOU1"
"p3c2_datastore11","2.400146484375","1.90241081267595","1.10286331176758","HOU1"
"p3c2_datastore12","2.400146484375","2.07015800476074","0.830789566040039","HOU1"
"p3c2_datastore13","2.400146484375","1.93972015380859","1.02707386016846","HOU1"
"p3c2_datastore14","2.400146484375","1.91908931732178","1.37153911590576","HOU1"
"p3c2_datastore15","2.400146484375","1.70472145080566","1.05235290527344","HOU1"
"p3c2_datastore16","2.400146484375","1.08427429199219","0.0857267379760742","HOU1"
"p3c2_datastore17","2.400146484375","2.02046966552734","0.0915098190307617","HOU1"
"p3c2_datastore18","2.400146484375","0.998126983642578","0.491656303405762","HOU1"
"p3c2_datastore19","2.400146484375","0.962204933166504","0.0783205032348633","HOU1"
"p3c2_datastore20","2.400146484375","1.09305316954851","0.186697006225586","HOU1"
"p3c1_datastore03","2.400146484375","1.5729370303452","1.11615753173828","HOU1"
"p3c1_datastore04","2.400146484375","1.967604637146","1.41101551055908","HOU1"
"p3c2_datastore21","2.400146484375","0.853599548339844","0.623702049255371","HOU1"
"p3c1_datastore05","2.400146484375","1.76543807983398","1.23825168609619","HOU1"
"p3c1_datastore06","2.400146484375","2.06817502528429","1.59090328216553","HOU1"
"p3c2_datastore22","2.400146484375","1.8883228302002","0.225586891174316","HOU1"
"p3c2_datastore23","2.400146484375","1.94324588775635","0.314095497131348","HOU1"
"p3c2_datastore24","2.400146484375","1.90818881988525","0.341645240783691","HOU1"
"p3c1_datastore07-N","2.39990234375","3.09408569335938","1.52525615692139","HOU1"
"p3c1_datastore08-N","2.39990234375","2.86568737030029","0.694759368896484","HOU1"
"p3c1_datastore09-N","2.39990234375","1.60330200195313","0.661178588867188","HOU1"
"p3c2_datastore25-N","2.39990234375","1.70344352722168","0.867011070251465","HOU1"
"p1c2_datastore57","2.400146484375","1.61226940155029","0.996061325073242","HOU1"
"p1c2_datastore58","2.400146484375","1.664137840271","0.0521888732910156","HOU1"
"p1c2_datastore59","2.400146484375","1.78968715667725","0.13868236541748","HOU1"
"p1c1_datastore85","2.400146484375","1.62800788879395","0.0443048477172852","HOU1"
"p1c1_datastore86","2.400146484375","1.62802791595459","0.0444126129150391","HOU1"
"p1c2_datastore55","2.400146484375","0.000955581665039063","0.000955581665039063","HOU1"
"p1c1_datastore87","2.400146484375","1.12059307098389","1.04100227355957","HOU1"
"p3c1_datastore10-N","2.39990234375","1.59135341644287","0.578113555908203","HOU1"
"p3c2_datastore26-N","2.39990234375","2.00093841459602","1.84375476837158","HOU1"
"p3c2_datastore27-N","2.39990234375","2.00093841459602","1.8215274810791","HOU1"
"p3c2_datastore28","4.800537109375","4.00095081143081","2.35556888580322","HOU1"
"p3c2_datastore29","2.400146484375","2.00095558073372","1.83332061767578","HOU1"
"p3c2_datastore30","2.400146484375","2.00095558073372","0.965701103210449","HOU1"
"p3c1_datastore11-N","2.39990234375","1.04479026794434","0.332904815673828","HOU1"
